0,0.296937416778,0.365067493865,0.294535151076,0.326030255588
1,0.220372836218,0.312690104431,0.255191212249,0.281029730911
2,0.21637816245,0.345347648262,0.253197883428,0.2921792544
3,0.215712383489,0.456325075075,0.252859981763,0.325405475056
4,0.221704394141,0.461965376782,0.258514378312,0.331514359248
5,0.221704394141,0.388027164576,0.258503017922,0.310290828778
6,0.220372836218,0.402838082316,0.257229031269,0.313973071949
7,0.220372836218,0.421870269452,0.257185432814,0.319558137803
8,0.235019973369,0.389011211281,0.271364676322,0.319708527875
9,0.238348868176,0.437239866909,0.274024171953,0.336905244545
10,0.328894806924,0.602707028694,0.342032657071,0.436406958585
11,0.330226364847,0.335394672535,0.341064350611,0.338205751635
12,0.333555259654,0.363952615626,0.34509480581,0.354272939768
13,0.334221038615,0.46644163962,0.345562372622,0.397004638516
14,0.336218375499,0.512411327495,0.350749643591,0.416441652279
15,0.350199733688,0.541049655575,0.36424578755,0.435382856271
16,0.332223701731,0.642700985443,0.351174947456,0.45418241316
17,0.346870838881,0.374555162787,0.358396115851,0.366297513702
18,0.352197070573,0.375908857084,0.3618511251,0.368746058761
19,0.354860186418,0.377716530836,0.360304637839,0.368805187778
20,0.352197070573,0.373057789287,0.356362984184,0.364519333418
21,0.364846870839,0.380333041932,0.374038783906,0.377159654194
22,0.360852197071,0.373665378934,0.366366447965,0.369979918786
23,0.368175765646,0.374159707966,0.373294831168,0.373726769194
24,0.38948069241,0.390947566547,0.401343342657,0.396077252279
25,0.392143808256,0.567539193425,0.403687143617,0.471791727935
26,0.336218375499,0.407236706297,0.362487142176,0.383561117789
27,0.374167776298,0.405520537602,0.395957786936,0.400682113814
28,0.559920106525,0.442682725509,0.573702188445,0.49974777257
29,0.531291611185,0.448518660042,0.549147703608,0.493758236544
30,0.53861517976,0.451338822295,0.556231645167,0.498325315717
31,0.565912117177,0.44333028642,0.578349440549,0.501918196792
32,0.57190412783,0.669915280115,0.583904766011,0.623959915287
33,0.577230359521,0.673413624986,0.588905128648,0.628330580234
34,0.58189081225,0.664277125645,0.591374109599,0.625709245815
35,0.583222370173,0.664453467685,0.592673989461,0.62651449583
36,0.579893475366,0.646259618223,0.578652388983,0.610590262465
37,0.579893475366,0.681318767702,0.579227851525,0.626139168516
38,0.585885486019,0.632871156523,0.584786349415,0.607879328084
39,0.585885486019,0.645381312931,0.588261132555,0.615498831876
40,0.589880159787,0.644361293188,0.595402317299,0.618915096227
41,0.595206391478,0.640540751553,0.600555065864,0.619903778321
42,0.599866844208,0.703109970403,0.607379680784,0.651748312538
43,0.608521970706,0.649516510484,0.615458415665,0.632028974215
44,0.61517976032,0.661374033236,0.621771546978,0.640961652547
45,0.595872170439,0.650852503235,0.596313099074,0.622390278445
46,0.600532623169,0.648796311152,0.600567016251,0.623750763604
47,0.606524633822,0.651312586365,0.606195519592,0.627944694492
48,0.605193075899,0.646235381005,0.60480640061,0.624834918348
49,0.612516644474,0.655448605524,0.611598459126,0.632764746249
50,0.607856191744,0.657431357991,0.605325256645,0.630303260169
51,0.611185086551,0.660879483102,0.61091631094,0.634916482165
52,0.591877496671,0.643859985353,0.587808943623,0.614559073348
53,0.592543275632,0.637648281255,0.589349556789,0.612548319635
54,0.595206391478,0.638024080735,0.593106586451,0.614745931824
55,0.588548601864,0.64515666129,0.585375210901,0.613813790933
56,0.593874833555,0.64803172337,0.590250609242,0.617793066175
57,0.607856191744,0.65588160356,0.607160431743,0.630581321063
58,0.609187749667,0.654250883683,0.608457139177,0.630523626655
59,0.596537949401,0.648654470494,0.593097009549,0.619632886071
60,0.602529960053,0.648846650297,0.601027363056,0.624022240785
61,0.590545938748,0.63405711416,0.58795340031,0.610135562414
