0,0.309587217044,0.376495347566,0.334691230856,0.354364649479,,0.308255659121,0.356249794975,0.300277675088,0.325877789014
1,0.369507323569,0.403897320662,0.38987989982,0.396764842462,,0.311584553928,0.411624845148,0.304789826088,0.350241473279
2,0.371504660453,0.403740544801,0.381622190348,0.392369905379,,0.300932090546,0.382272549785,0.312107679148,0.343645148131
3,0.344873501997,0.516433999261,0.332844954933,0.404796210623,,0.305592543276,0.707614084008,0.291153563803,0.412557140407
4,0.312916111851,0.653509888804,0.298372070462,0.409691762076,,0.287616511318,0.436118666054,0.275138565606,0.337411161169
5,0.330226364847,0.667986403146,0.321651451927,0.434217012492,,0.275632490013,0.422286556217,0.264331543383,0.325140444797
6,0.362849533955,0.694009038801,0.351095233775,0.466294650426,,0.294940079893,0.396465460406,0.283548326917,0.330631878572
7,0.394806924101,0.676336086617,0.393173935004,0.497270180147,,0.366178428762,0.455007719815,0.357679111736,0.400515304883
8,0.335552596538,0.662979881401,0.333445405159,0.443721367067,,0.362183754993,0.417543219081,0.351030540264,0.381408862833
9,0.355525965379,0.658759796053,0.365212638704,0.469909921834,,0.291611185087,0.415625805712,0.318034874397,0.36033960794
10,0.300266311585,0.673280680969,0.292317584114,0.40764733991,,0.316245006658,0.421370280556,0.308883901386,0.35646354216
11,0.296937416778,0.702632414936,0.28773274315,0.4082743633,,0.304926764314,0.582486091366,0.296470002724,0.392942615121
12,0.289613848202,0.695673747452,0.280228897406,0.399523227507,,0.292942743009,0.410025868991,0.283294708455,0.335077777275
13,0.28362183755,0.697323676677,0.273000499161,0.392383734323,,0.324234354194,0.607177568409,0.311738983195,0.411965411797
14,0.324234354194,0.517009916095,0.322600691761,0.397297878371,,0.349533954727,0.594259096656,0.358798701466,0.447442731458
15,0.306924101198,0.671269963773,0.301310200643,0.415925586127,,0.34154460719,0.440011567966,0.339340110373,0.383173805071
16,0.308255659121,0.595754928315,0.30241726855,0.401184937087,,0.340878828229,0.33852361474,0.349762752514,0.344051420791
17,0.312916111851,0.563528019013,0.309110889002,0.399231905282,,0.298934753662,0.58210017456,0.297374430364,0.393647995873
18,0.311584553928,0.557640126613,0.307241891455,0.396193708905,,0.320905459387,0.523423100728,0.329165017713,0.404163676448
19,0.313581890812,0.555117060359,0.309181272411,0.397158695213,,0.340213049268,0.42055378777,0.333582474794,0.37205311632
20,0.308255659121,0.561065027046,0.302454522149,0.393034887996,,0.364846870839,0.459535597022,0.369169188512,0.409425374165
21,0.308921438083,0.648002641932,0.302601454966,0.412551435262,,0.371504660453,0.557701682241,0.36247103144,0.4393755672
22,0.310918774967,0.651696213706,0.304800166217,0.415343159535,,0.39880159787,0.480980455842,0.402654352029,0.43834595935
23,0.319573901465,0.67383286648,0.312884231316,0.427339667945,,0.354194407457,0.479787810449,0.353757276122,0.407244746986
24,0.312916111851,0.695678754074,0.305295210624,0.424361470412,,0.364846870839,0.442271372031,0.362109608083,0.398196171097
25,0.323568575233,0.68449155784,0.315600707755,0.432012180352,,0.38482023968,0.396151225318,0.387437966199,0.391746151443
26,0.348202396804,0.687487325824,0.338198802687,0.453369474332,,0.368841544607,0.472100669593,0.368425299048,0.413869022172
27,0.358854860186,0.700310560353,0.34821406078,0.465144983937,,0.424101198402,0.477521352537,0.424190631919,0.449278900091
28,0.375499334221,0.707868798209,0.368675411276,0.484836234332,,0.412782956059,0.466431037075,0.403924430024,0.432933204692
29,0.387483355526,0.701688160932,0.384143436632,0.49648380502,,0.452729693742,0.511932559619,0.445600491082,0.476468984125
30,0.392809587217,0.693046698246,0.392074227715,0.500821138887,,0.398135818908,0.475569037758,0.400347995053,0.434728641284
31,0.403462050599,0.705929190314,0.402345643674,0.512557942768,,0.392143808256,0.524324875193,0.40346446174,0.456022601523
