0   0.326231691079   0.431520569207   0.317451901911   0.365799894365
1   0.372836218375   0.447978118714   0.359051334819   0.398615294125
2   0.427430093209   0.510013883072   0.411661157447   0.455589868857
3   0.430758988016   0.56105537704   0.413014227289   0.475784999316
4   0.394806924101   0.461417256148   0.417428298497   0.438321885144
5   0.41344873502   0.459773725501   0.434562586645   0.446812807915
6   0.335552596538   0.491733200965   0.321666737005   0.388921136695
7   0.314913448735   0.597775640539   0.30046009517   0.399912225057
8   0.332889480692   0.490365727184   0.317682615113   0.385572640693
9   0.330892143808   0.568910558885   0.315697792595   0.406064010866
10   0.328229027963   0.522908334164   0.313127098507   0.391698157909
11   0.317576564581   0.518784341409   0.302711484583   0.382331773814
12   0.328894806924   0.544503942385   0.313659655235   0.398033473609
13   0.346870838881   0.584849379271   0.331026373143   0.422766010225
14   0.35086551265   0.636132448416   0.334616424441   0.438548776747
15   0.392809587217   0.663156018628   0.375184379051   0.479237405419
16   0.400133155792   0.63095324131   0.382161376244   0.476009238968
17   0.400133155792   0.641760365944   0.38189538641   0.478843248565
18   0.430758988016   0.606819373689   0.41132215931   0.490301685978
19   0.440079893475   0.612684543436   0.420345481825   0.498609282053
20   0.448069241012   0.626635338346   0.428097990114   0.508680861108
21   0.472703062583   0.526633532838   0.458404511184   0.490156067898
22   0.478695073236   0.531411384977   0.463921054624   0.495378067365
23   0.49533954727   0.525890381993   0.484714399506   0.504463555646
24   0.494673768309   0.499585616645   0.485540112635   0.492462737226
25   0.475366178429   0.512071254467   0.463712821762   0.48669375149
26   0.476697736352   0.554185561443   0.464983635987   0.505680937024
27   0.480026631158   0.554830770698   0.468070510877   0.507771232608
28   0.490013315579   0.692043780487   0.477569588167   0.565142417312
29   0.497336884154   0.687578476398   0.486345836178   0.569714632297
30   0.494673768309   0.590691553238   0.482891735265   0.53137948812
31   0.492010652463   0.592744946373   0.480165482822   0.530548786964
32   0.5   0.624234861689   0.486656833653   0.546926694149
33   0.541278295606   0.603631674694   0.550566409887   0.575879181347
34   0.511984021305   0.598019845451   0.525239586382   0.55927186075
35   0.515312916112   0.610828218157   0.528548537966   0.566717479395
36   0.533954727031   0.61043244941   0.543603945513   0.57508322862
37   0.537949400799   0.613872251029   0.547346382739   0.578703693333
38   0.533954727031   0.616339006905   0.547070026904   0.579642391095
39   0.533288948069   0.614823582953   0.546320409016   0.578551279832
40   0.546604527297   0.621441570751   0.558784884012   0.588450046397
41   0.549933422104   0.604516496108   0.561891307255   0.582425054558
42   0.551264980027   0.611479342275   0.563119852346   0.586304091662
43   0.540612516644   0.612597162952   0.554390617347   0.582042288852
44   0.548601864181   0.61484593165   0.56212542039   0.587304911381
45   0.551930758988   0.621509899274   0.56535014839   0.592101342482
46   0.543941411451   0.640449605246   0.560011867495   0.597535843697
47   0.561917443409   0.627048266784   0.571809175104   0.598156110397
48   0.563249001332   0.631615781016   0.573843248291   0.601345118562
